saama,rikas,xcomp,ilu_sauter_264#5,,,,,,,,,,,,
saama,rikkam,xcomp,aja_ee199920_1710#13,,,,,,,,,,,,
saama,rikkam,xcomp,aja_luup200106_1592#7,,,,,,,,,,,,
saama,saatuslik,xcomp,aja_luup200009_33#8,,,,,,,,,,,,
saama,saatuslik,xcomp,aja_pm20000218_1383#3,,,,,,,,,,,,
saama,selgem,xcomp,ilu_valton_190#5,,,,,,,,,,,,
saama,selge,xcomp,aja_ee199920_2084#4,,,,,,,,,,,,
saama,selge,xcomp,aja_ee199920_872#5,,,,,,,,,,,,
saama,selge,xcomp,aja_ee200110_2184#4,,,,,,,,,,,,
saama,selge,xcomp,aja_horisont2000_551#4,,,,,,,,,,,,
saama,selge,xcomp,aja_luup200106_519#17,,,,,,,,,,,,
saama,selge,xcomp,aja_luup200202_66#26,,,,,,,,,,,,
saama,selge,xcomp,aja_ml200247_64#4,,,,,,,,,,,,
saama,selge,xcomp,aja_pm199626_517#8,,,,,,,,,,,,
saama,selge,xcomp,aja_pm20000218_502#23,,,,,,,,,,,,
saama,selge,xcomp,aja_pm20001004_1011#6,,,,,,,,,,,,
saama,selge,xcomp,aja_sloleht20071217_563#5,,,,,,,,,,,,
saama,selge,xcomp,ilu_kanep_967#13,,,,,,,,,,,,
saama,selge,xcomp,ilu_sauter_362#25,,,,,,,,,,,,
saama,selge,xcomp,ilu_valton_135#3,,,,,,,,,,,,
saama,selge,xcomp,tea_geofyysika_214#20,,,,,,,,,,,,
saama,selge,xcomp,tea_geofyysika_319#13,,,,,,,,,,,,
saama,sirge,xcomp,aja_ml200247_75#8,,,,,,,,,,,,
saama,söönud,xcomp,ilu_indrikson_12#11,,,,,,,,,,,,
saama,sugu_küps,xcomp,aja_horisont2000_1379#3,,,,,,,,,,,,
saama,suurem,xcomp,aja_ee200110_1480#10,,,,,,,,,,,,
saama,suurem,xcomp,ilu_valton_199#6,,,,,,,,,,,,
saama,targem,xcomp,aja_ee199920_1514#9,,,,,,,,,,,,
saama,targem,xcomp,ilu_kanep_301#5,,,,,,,,,,,,
saama,targem,xcomp,ilu_sauter_258#13,,,,,,,,,,,,
saama,targem,xcomp,ilu_sauter_259#7,,,,,,,,,,,,
saama,terve(m),xcomp,aja_sloleht20071217_382#19,,,,,,,,,,,,
saama,terve,xcomp,aja_ml200247_1583#3,,,,,,,,,,,,
saama,terve,xcomp,ilu_valton_257#15,,,,,,,,,,,,
saama,tühi,xcomp,ilu_kanep_244#8,,,,,,,,,,,,
saama,täis_kasvanud,xcomp,aja_ee199920_1297#4,,,,,,,,,,,,
saama,täis_kasvanud,xcomp,ilu_valton_88#25,,,,,,,,,,,,
saama,täis_kasvanu=m,xcomp,aja_ee199920_1307#14,,,,,,,,,,,,
saama,tänane,obl,aja_ee200110_150#1,,,,,,,,,,,,
saama,tänane,obl,aja_horisont2000_1513#26,,,,,,,,,,,,
saama,tugevam,xcomp,ilu_valton_228#7,,,,,,,,,,,,
saama,tuntud,xcomp,aja_ee199920_1116#6,,,,,,,,,,,,
saama,tuttav,xcomp,aja_ee200110_549#6,,,,,,,,,,,,
saama,tuttav,xcomp,ilu_vilep_468#6,,,,,,,,,,,,
saama,valdav,xcomp,aja_luup200106_674#12,,,,,,,,,,,,
saama,vastane,xcomp,aja_epl20061216_362#7,,,,,,,,,,,,
saama,võimalik,xcomp,tea_toohoive_348#11,,,,,,,,,,,,
saa=nud,kaheksa-aastane,xcomp,aja_ee199920_1182#7,,,,,,,,,,,,
saa=nud,kuulus,xcomp,aja_ee199920_2360#7,,,,,,,,,,,,
saa=nud,tava_pärane,xcomp,tea_dr8020_82#32,,,,,,,,,,,,
saa=nud,trendikas,xcomp,aja_epl20061216_466#17,,,,,,,,,,,,
saa=nud,tuntud,xcomp,aja_horisont2000_1324#12,,,,,,,,,,,,
saatma,nüüdne,obl,aja_sloleht20071217_862#1,,,,,,,,,,,,
saav,80_aastane,xcomp,aja_ee200110_1585#18,,,,,,,,,,,,
saav,populaarsem,xcomp,tea_AA_05_6_520#9,,,,,,,,,,,,
saav,saja-aastane,xcomp,aja_horisont2000_295#6,,,,,,,,,,,,
saav,saja-aastane,xcomp,aja_ml200247_1589#3,,,,,,,,,,,,
saavutama,tänane,obl,aja_ee200110_233#14,,,,,,,,,,,,
sammuma,hingetu,xcomp,arborest-test_56#3,,,,,,,,,,,,
siginema,tänane,obl,aja_pm199626_575#1,,,,,,,,,,,,
siluma,sile,xcomp,arborest_949#6,,,,,,,,,,,,
sirutama,sirge,xcomp,arborest_952#4,,,,,,,,,,,,
sõlmima,praegune,obl,aja_epl20061216_287#2,,,,,,,,,,,,
sobima,vahendaja,xcomp,aja_ee199920_551#1,,,,,,,,,,,,
sulata=tud,piimane,xcomp,aja_pm199626_751#3,,,,,,,,,,,,
sundima,napp,xcomp,aja_ee199920_960#24,,,,,,,,,,,,
suruma,tänane,obl,aja_horisont2000_1358#8,,,,,,,,,,,,
suurem,määrav,advcl,tea_dr8020_168#30,,,,,,,,,,,,
suurendama,kahe_kordne,xcomp,tea_toohoive_169#7,,,,,,,,,,,,
suurendama,nüüdne,obl,aja_luup200202_875#11,,,,,,,,,,,,
suutma,tänane,obl,tea_AA_05_6_648#13,,,,,,,,,,,,
suutma,tänane,obl,tea_AA_05_6_688#1,,,,,,,,,,,,
taanduma,igavene,obl,aja_ee200110_1878#7,obl,,,,,,,,,,,
tabama,tänane,obl,aja_ee200110_1740#1,,,,,,,,,,,,
taguma,pehme,xcomp,aja_horisont2000_1110#23,,,,,,,,,,,,
tüdima,nüüdne,obl,aja_sloleht20071217_527#7,,,,,,,,,,,,
tead=mata,kolmas,obl,aja_horisont2000_886#1,,,,,,,,,,,,
tegema,avalik,xcomp,tea_AA_05_6_987#5,,,,,,,,,,,,
tegema,era_kordne,xcomp,aja_pm20001004_724#14,,,,,,,,,,,,
tegema,ette_vaatlik,xcomp,aja_ee199920_1145#12,,,,,,,,,,,,
tegema,ette_vaatlik,xcomp,aja_ee200110_344#1,,,,,,,,,,,,
tegema,ette_vaatlik,xcomp,aja_pm199626_265#4,,,,,,,,,,,,
tegema,haige,xcomp,ilu_kivirahk_189#13,,,,,,,,,,,,
tegema,huvitav,xcomp,aja_pm199626_25#10,,,,,,,,,,,,
tegema,ise_seisev,xcomp,aja_pm199626_293#6,,,,,,,,,,,,
tegema,kade,xcomp,ilu_valton_203#3,,,,,,,,,,,,
tegema,kallis,xcomp,aja_horisont2000_530#8,,,,,,,,,,,,
tegema,kallis,xcomp,aja_horisont2000_538#7,,,,,,,,,,,,
tegema,kallis,xcomp,aja_pm20001004_649#13,,,,,,,,,,,,
tegema,kartlik,xcomp,aja_ml200247_1899#14,,,,,,,,,,,,
tegema,keeruline,xcomp,aja_epl20061216_116#4,,,,,,,,,,,,
tegema,keerulisem,xcomp,tea_dr8020_284#16,,,,,,,,,,,,
tegema,kindel,xcomp,aja_ee199920_120#4,,,,,,,,,,,,
tegema,kindel,xcomp,aja_ee199920_534#18,,,,,,,,,,,,
tegema,kindel,xcomp,aja_ee200110_1417#10,,,,,,,,,,,,
tegema,kindel,xcomp,aja_ee200110_1484#17,,,,,,,,,,,,
tegema,kindel,xcomp,aja_ee200110_256#16,,,,,,,,,,,,
tegema,kindel,xcomp,aja_horisont2000_1513#18,,,,,,,,,,,,
tegema,kindel,xcomp,aja_luup200202_619#11,,,,,,,,,,,,
tegema,kindel,xcomp,aja_ml200247_740#6,,,,,,,,,,,,
tegema,kindel,xcomp,aja_pm20000218_1197#4,,,,,,,,,,,,
tegema,kindel,xcomp,ilu_kivirahk_406#5,,,,,,,,,,,,
tegema,kindel,xcomp,ilu_maailm_564#19,,,,,,,,,,,,
tegema,kindel,xcomp,ilu_valton_51#12,,,,,,,,,,,,
tegema,kindel,xcomp,ilu_vilep_255#7,,,,,,,,,,,,
tegema,kindel,xcomp,tea_dr8020_16#13,,,,,,,,,,,,
tegema,kindel,xcomp,tea_dr8020_17#13,,,,,,,,,,,,
tegema,kindel,xcomp,tea_dr8020_349#8,,,,,,,,,,,,
tegema,kindel,xcomp,tea_eesti_arst_2004_1346#4,,,,,,,,,,,,
tegema,kindel,xcomp,tea_eesti_arst_2004_953#3,,,,,,,,,,,,
tegema,kindel,xcomp,tea_toohoive_882#6,,,,,,,,,,,,
tegema,kohmaka=m,xcomp,aja_sloleht20071217_166#7,,,,,,,,,,,,
tegema,konkurentsi_võimeline,xcomp,aja_luup200106_499#5,,,,,,,,,,,,
tegema,kütkestav,xcomp,aja_pm20000218_719#1,,,,,,,,,,,,
tegema,kätte_saadav,xcomp,aja_epl20061216_527#7,,,,,,,,,,,,
tegema,kätte_saadav,xcomp,aja_luup200202_795#9,,,,,,,,,,,,
tegema,kuuldav,xcomp,aja_ml200247_476#3,,,,,,,,,,,,
tegema,kõva,xcomp,aja_ee200110_2310#3,,,,,,,,,,,,
tegema,lahke,xcomp,ilu_valton_363#6,,,,,,,,,,,,
tegema,õline,xcomp,aja_ml200247_1422#11,,,,,,,,,,,,
tegema,magus,xcomp,aja_ml200247_953#8,,,,,,,,,,,,
tegema,meeldivam,xcomp,aja_ee199920_962#8,,,,,,,,,,,,
tegema,mõistetav,xcomp,aja_luup200106_1386#7,,,,,,,,,,,,
tegema,märg,xcomp,ilu_sauter_29#21,,,,,,,,,,,,
tegema,mõru,xcomp,aja_luup200202_175#7,,,,,,,,,,,,
tegema,mugav,xcomp,aja_horisont2000_1271#31,,,,,,,,,,,,
tegema,mugav,xcomp,aja_luup200009_861#4,,,,,,,,,,,,
tegema,murelik,xcomp,aja_pm20001004_780#2,,,,,,,,,,,,
tegema,naeru_väärne,xcomp,aja_luup200106_792#14,,,,,,,,,,,,
tegema,naeru_väärne,xcomp,arborest_47#13,,,,,,,,,,,,
tegema,õnnetu,xcomp,ilu_sauter_270#13,,,,,,,,,,,,
tegema,nõutu,xcomp,aja_pm20001004_824#17,,,,,,,,,,,,
tegema,odavam,xcomp,tea_eesti_arst_2004_1133#11,,,,,,,,,,,,
tegema,oluline,xcomp,aja_ml200247_601#6,,,,,,,,,,,,
tegema,paks,xcomp,ilu_kivirahk_660#4,,,,,,,,,,,,
tegema,paks,xcomp,ilu_kivirahk_665#6,,,,,,,,,,,,
tegema,paks,xcomp,ilu_maailm_132#5,,,,,,,,,,,,
tegema,puhas,xcomp,aja_ee200110_701#10,,,,,,,,,,,,
tegema,puhas,xcomp,ilu_valton_429#12,,,,,,,,,,,,
tegema,raskem,xcomp,aja_pm20000218_872#8,,,,,,,,,,,,
tegema,rikas,xcomp,aja_pm20001004_529#10,,,,,,,,,,,,
tegema,rikkam,xcomp,ilu_remsu_21#19,,,,,,,,,,,,
tegema,riskantne,xcomp,tea_AA_05_6_555#12,,,,,,,,,,,,
tegema,selgem,xcomp,tea_AA_05_6_96#26,,,,,,,,,,,,
tegema,selge,xcomp,aja_ee199920_774#4,,,,,,,,,,,,
tegema,selge,xcomp,aja_ee200110_2981#17,,,,,,,,,,,,
tegema,selge,xcomp,aja_ee200110_91#25,,,,,,,,,,,,
tegema,selge,xcomp,aja_horisont2000_837#8,,,,,,,,,,,,
tegema,selge,xcomp,aja_luup200202_719#12,,,,,,,,,,,,
tegema,selge,xcomp,aja_pm20001004_29#6,,,,,,,,,,,,
tegema,selge,xcomp,aja_sloleht20071217_169#13,,,,,,,,,,,,
tegema,selge,xcomp,aja_sloleht20071217_547#2,,,,,,,,,,,,
tegema,selge,xcomp,aja_sloleht20071217_949#4,,,,,,,,,,,,
tegema,selge,xcomp,ilu_sauter_618#5,,,,,,,,,,,,
tegema,selge,xcomp,tea_geofyysika_124#3,,,,,,,,,,,,
tegema,sõjakas,xcomp,aja_ee199920_162#8,,,,,,,,,,,,
tegema,soe,xcomp,aja_horisont2000_831#30,,,,,,,,,,,,
tegema,tark,xcomp,aja_ee200110_2877#39,,,,,,,,,,,,
tegema,teatav,xcomp,aja_epl20061216_310#7,,,,,,,,,,,,
tegema,tähtis,xcomp,aja_horisont2000_377#1,,,,,,,,,,,,
tegema,valge,xcomp,ilu_valton_196#8,,,,,,,,,,,,
tegema,valvas,xcomp,aja_ee199920_45#5,,,,,,,,,,,,
tegema,võimalik,xcomp,aja_luup200106_1135#13,,,,,,,,,,,,
tegema,võimalik,xcomp,aja_ml200247_1296#8,,,,,,,,,,,,
tegema,võimalik,xcomp,tea_eesti_arst_2004_1138#8,,,,,,,,,,,,
teh=tud,odav,xcomp,aja_ml200247_1173#13,,,,,,,,,,,,
tiksutama,suurem,xcomp,aja_sloleht20071217_1041#15,,,,,,,,,,,,
tõmbama,puhas,xcomp,aja_ee200110_1433#4,,,,,,,,,,,,
tõmbuma,niiske,xcomp,aja_ee200110_1145#9,,,,,,,,,,,,
tormama,hingetu,xcomp,arborest_608#3,,,,,,,,,,,,
töötama,tänane,obl,aja_ee199920_556#1,,,,,,,,,,,,
töötlema,ümara_kujuline,xcomp,aja_horisont2000_1221#5,,,,,,,,,,,,
tulema,avalik,xcomp,aja_pm20000218_609#16,,,,,,,,,,,,
tulema,avalik,xcomp,aja_pm20000218_617#12,,,,,,,,,,,,
tulema,teine,xcomp,aja_epl20070812_104#27,tuli teiseks jne on xcomp,,,,,,,,,,,
tulema,teine,xcomp,aja_ml200247_1334#9,obl,,,,,,,,,,,
tulema,teiseks-kolmas,xcomp,aja_ee199920_1306#13,obl,,,,,,,,,,,
tunnistama,eba_seaduslik,xcomp,aja_luup200202_464#4,,,,,,,,,,,,
tunnistama,kuri_tegelik,xcomp,aja_luup200106_729#4,,,,,,,,,,,,
tunnistama,mere_kõlbulik,xcomp,aja_luup200009_841#31,xcomp,,,,,,,,,,,
tunnistama,nurjunud,xcomp,aja_pm20001004_83#8,,,,,,,,,,,,
tunnistama,vääriline,xcomp,aja_pm20000218_328#46,,,,,,,,,,,,
tõusma,domineeriv,xcomp,tea_toohoive_1017#9,,,,,,,,,,,,
ujuma,hingetu,xcomp,arborest_651#3,,,,,,,,,,,,
ununema,nüüdne,obl,aja_pm20001004_1068#5,,,,,,,,,,,,
uurima,selge,xcomp,tea_geofyysika_9#6,,,,,,,,,,,,
vaidlema,selge,xcomp,aja_pm20000218_120#6,,,,,,,,,,,,
valama,tühi,xcomp,arborest_1004#4,,,,,,,,,,,,
valama,tühi,xcomp,arborest_419#8,,,,,,,,,,,,
valima,praegune,obl,aja_ee199920_1652#1,,,,,,,,,,,,
vanune,praegune,obl,tea_eesti_arst_2004_1064#1,,,,,,,,,,,,
vedama,pikk,xcomp,aja_ml200247_1595#11,,,,,,,,,,,,
venima,pikem,xcomp,aja_luup200106_1025#4,,,,,,,,,,,,
venima,pikk,xcomp,aja_pm20000218_135#7,,,,,,,,,,,,
venima,tunni_pikkune,xcomp,aja_ee200110_2314#14,,,,,,,,,,,,
venima,viie_meetrine,xcomp,aja_ee200110_2422#35,,,,,,,,,,,,
vihmane,vihmase=m,xcomp,aja_horisont2000_785#21,,,,,,,,,,,,
viima,automaatne,xcomp,tea_AA_05_6_557#24,,,,,,,,,,,,
viima,kõrge,xcomp,aja_sloleht20071217_372#11,,,,,,,,,,,,
võimlema,vetruv,xcomp,ilu_kivirahk_394#18,,,,,,,,,,,,
viskama,vigane,xcomp,arborest_1021#5,,,,,,,,,,,,
värvima,kirev,xcomp,ilu_remsu_182#3,,,,,,,,,,,,
värvima,punakas,xcomp,ilu_remsu_158#20,,,,,,,,,,,,
värvima,sinine,xcomp,ilu_vilep_317#7,,,,,,,,,,,,
värvima,taeva_sinine,xcomp,aja_epl20061216_166#9,,,,,,,,,,,,
värvima,tume_sinine,xcomp,aja_ee200110_1186#5,,,,,,,,,,,,
värvi=tud,roheline,xcomp,ilu_vilep_662#13,,,,,,,,,,,,
värvi=tud,sinine,xcomp,ilu_vilep_704#3,,,,,,,,,,,,
värvuma,hõbedane,xcomp,ilu_remsu_159#11,,,,,,,,,,,,
värvuma,must,xcomp,ilu_vilep_200#5,,,,,,,,,,,,
võtma,õõnes,xcomp,aja_ee200110_1717#4,,,,,,,,,,,,
võtma,oma,xcomp,aja_pm199626_220#7,"omaks võtma - Kadri paneks nad xcompideks. NB! omaks sõnaliik peaks olema PRON, mitte ADJ.",,,,,,,,,,,
võtma,oma,xcomp,aja_horisont2000_1354#22,,,,,,,,,,,,
võtma,oma,xcomp,aja_luup200106_1097#8,,,,,,,,,,,,
võtma,oma,xcomp,aja_luup200009_284#5,,,,,,,,,,,,
võtma,oma,xcomp,aja_luup200009_925#8,,,,,,,,,,,,
võtma,oma,xcomp,aja_luup200202_574#4,,,,,,,,,,,,
võtma,oma,xcomp,aja_luup200202_591#20,,,,,,,,,,,,
võtma,oma,xcomp,aja_pm20000218_1247#10,,,,,,,,,,,,
võtma,oma,xcomp,aja_pm20000218_1247#16,,,,,,,,,,,,
võtma,paljas,xcomp,ilu_sauter_663#7,,,,,,,,,,,,
võtma,tänane,obl,aja_pm20000218_241#4,,,,,,,,,,,,
